enterprise,record_num_mf_ctf,state_fips,cbsa_metro_code,county_fips,tract_2020,tract_minority_pct,tract_income_med,ami_local,tract_income_ratio,ami_hud,upb_acq,purpose_ctf,seller_type_mf_ctf,fed_guarantee_ctf,lien_status,ltv,same_year_acq,term_orig,units_num_cat,rate_orig,upb_orig,property_value,term_prepay_penalty,balloon,io,neg_am,non_amort_other,afford_units_pct,construct_method,tract_rural,county_lower_ms_delta,county_mid_appalachia,county_persistent_poverty,area_concentrated_poverty,area_high_opp,tract_colonias
2,20002198,42,37980,045,403300,41.58,67850,108977,0.6226,114700,1505000,7,1,1,1,48.39,1,120,1,5.720,1505000,3105000,84,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20002199,18,16980,089,012800,97.12,33962,106055,0.3202,109800,5235000,2,1,1,1,68.04,1,185,4,5.600,5235000,7705000,179,1,1,9,9,100,1,0,0,0,0,1,0,0
2,20002200,48,26420,201,520302,67.84,000000,92750,9999.0,95200,6525000,7,1,1,1,61.52,1,60,4,6.840,6525000,10605000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002201,20,28140,209,043301,53.82,52000,99766,0.5212,103000,31785000,7,1,1,1,65.00,1,60,5,5.570,31785000,48905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002202,24,37980,015,030400,36.36,42305,108977,0.3882,114700,9475000,2,3,1,1,71.00,2,84,3,6.110,9475000,12705000,12,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002203,04,38060,013,108400,36.07,120617,93191,1.2943,101300,28705000,1,1,1,1,68.17,1,60,5,5.660,28705000,42105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002204,13,42340,051,004208,67.54,67298,87035,0.7732,92400,29885000,2,1,1,1,67.60,1,60,5,5.710,29885000,44205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002205,08,19740,005,086801,56.03,91118,119980,0.7594,130400,43115000,1,1,1,1,60.39,1,84,5,5.900,43115000,71405000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002206,37,24780,147,000602,74.24,49646,73970,0.6712,84700,1005000,7,1,1,1,63.49,1,60,1,6.270,1005000,1575000,36,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20002207,36,40380,055,011209,18.20,73984,93554,0.7908,96500,39935000,7,1,1,1,63.39,2,60,5,5.770,39935000,63005000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002208,48,12420,453,042400,70.02,136563,115204,1.1854,126000,33795000,2,1,1,1,71.90,1,169,5,4.070,33825000,47055000,121,1,9,9,9,100,1,1,0,0,0,0,1,0
2,20002209,28,27140,049,001600,67.74,30625,76033,0.4028,80100,4785000,2,5,1,4,84.70,2,204,3,5.000,4825000,5705000,0,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002210,06,41940,085,502101,58.67,166054,172303,0.9637,180400,4015000,7,1,1,4,61.60,2,360,1,3.350,4225000,6745000,59,9,9,9,9,0,1,0,0,0,0,0,1,0
2,20002211,48,19100,085,031322,45.73,129539,99957,1.2960,107300,7065000,1,1,1,1,68.21,1,120,3,6.320,7065000,10355000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002212,36,35620,047,012700,72.32,137371,113844,1.2067,119300,2605000,7,1,1,1,53.61,1,120,1,5.860,2605000,4855000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002213,34,35620,039,031400,94.82,53081,113844,0.4663,119300,1355000,7,1,1,1,62.79,1,60,1,7.020,1355000,2155000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002214,26,19820,125,160900,82.18,64362,93779,0.6863,97300,20135000,2,1,1,1,57.21,1,60,5,5.440,20135000,35205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002215,27,20260,137,001900,31.19,000000,90299,9999.0,95600,19245000,1,1,1,1,62.72,1,192,5,5.770,19255000,30705000,186,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002216,18,26900,081,610300,11.98,77386,93688,0.8260,101200,5155000,1,1,1,1,62.12,1,84,3,6.080,5155000,8305000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002217,04,38060,013,319500,39.52,103015,93191,1.1054,101300,33445000,7,3,1,1,55.00,1,84,5,5.939,33445000,60805000,12,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002218,06,31080,037,297202,59.25,86489,101056,0.8559,105700,3675000,2,1,1,4,61.60,2,360,1,3.100,3675000,5655000,47,9,1,9,9,0,1,0,0,0,0,0,0,0
2,20002219,51,47900,013,101703,38.82,209732,144539,1.4510,152900,27305000,1,1,1,1,60.00,1,60,4,5.600,27305000,45505000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002220,06,31080,037,221110,96.90,46932,101056,0.4644,105700,1785000,7,1,1,4,61.60,2,360,1,3.900,1845000,2805000,59,9,1,9,9,0,1,0,0,0,0,1,0,0
2,20002221,37,15500,001,020702,51.61,52000,78033,0.6664,77900,12805000,7,1,1,1,65.00,1,60,5,5.900,12805000,19705000,57,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20002222,06,31080,037,543803,92.52,101569,101056,1.0051,105700,5005000,1,1,1,1,49.02,1,192,3,5.820,5005000,10205000,186,1,9,9,9,99,1,0,0,0,0,0,0,0
2,20002223,36,35620,047,011200,65.60,59275,113844,0.5207,119300,2925000,2,1,1,1,70.48,1,60,2,6.020,2925000,4155000,60,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002224,13,12060,089,022206,69.71,100265,98569,1.0172,106100,30455000,7,1,1,1,54.87,1,60,5,5.550,30455000,55505000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002225,34,35620,013,010600,98.32,48906,113844,0.4296,119300,5605000,7,1,1,1,70.00,1,60,2,5.120,5605000,8005000,60,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002226,39,17410,035,105700,49.60,46013,90488,0.5085,97200,11365000,7,1,1,1,77.95,1,120,5,6.020,11365000,14575000,114,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002227,18,26900,097,381206,33.77,94063,93688,1.0040,101200,11785000,2,3,1,4,60.12,2,95,5,3.350,12105000,20125000,95,1,9,9,9,61,1,0,0,0,0,0,0,0
2,20002228,12,45300,103,024907,40.60,58673,84454,0.6947,92000,9485000,2,3,1,4,64.10,2,60,3,6.070,9635000,13005000,56,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20002229,12,33100,011,020419,68.05,108611,80554,1.3483,87600,37315000,7,1,1,1,65.00,1,84,5,5.060,37315000,57405000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002230,09,47930,140,350101,81.71,21964,105763,0.2077,110400,2405000,1,1,1,1,77.42,1,120,2,6.210,2405000,3105000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002231,48,26420,201,432003,74.25,61033,92750,0.6580,95200,17385000,1,1,1,1,62.32,1,84,5,5.830,17385000,27905000,60,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002232,47,28940,093,004000,33.77,44986,84160,0.5345,89000,26675000,7,1,1,1,68.92,1,120,5,5.780,26675000,38705000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002233,36,35620,061,011100,61.52,227167,113844,1.9954,119300,209575000,2,1,1,4,65.57,1,84,5,4.770,209575000,319605000,84,1,9,9,9,21,1,0,0,0,0,0,1,0
2,20002234,39,10420,153,532202,24.00,109905,90421,1.2155,95800,1735000,7,1,1,1,69.98,1,120,1,5.090,1735000,2475000,117,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002235,09,25540,110,416500,62.49,73233,115967,0.6315,122400,3745000,1,1,1,1,72.74,1,120,3,6.390,3745000,5155000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002236,40,36420,087,400300,34.69,76037,84302,0.9020,89100,2735000,2,3,1,4,71.10,2,215,2,5.040,2765000,2855000,0,1,1,9,9,100,1,0,0,0,0,0,0,0
2,20002237,19,19780,153,011702,17.66,102112,102398,0.9972,111800,2125000,2,3,1,4,71.10,2,192,2,5.240,2155000,3505000,0,1,9,9,9,100,1,0,0,0,0,0,0,0
2,20002238,47,34980,037,019401,42.62,126806,96905,1.3086,104700,54315000,7,1,1,1,57.12,1,60,5,5.380,54315000,95105000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002239,48,48660,485,010100,58.49,26960,78550,0.3432,81400,1155000,7,1,1,1,67.88,1,60,2,6.290,1155000,1705000,36,1,9,9,9,0,1,0,0,0,0,0,0,0
2,20002240,36,35620,005,021501,98.80,38354,113844,0.3369,119300,4395000,7,1,1,1,70.94,1,60,1,6.660,4395000,6205000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002241,27,33460,053,021001,31.14,104904,119274,0.8795,123700,6585000,1,5,1,1,75.77,1,120,3,5.290,6585000,8695000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002242,49,41620,035,111400,41.03,65222,106248,0.6139,115400,5005000,7,1,1,1,41.32,1,84,3,6.320,5005000,12105000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002243,55,31540,025,003002,48.65,55539,112276,0.4947,121200,39595000,7,1,1,1,63.05,1,120,5,5.910,39595000,62805000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002244,42,38300,003,477300,36.81,100294,96434,1.0400,100600,5995000,7,1,1,1,60.66,1,120,3,6.980,5995000,9895000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002245,42,38300,003,413100,17.95,153911,96434,1.5960,100600,5055000,7,1,1,1,71.17,1,60,3,5.770,5055000,7105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002246,51,47900,059,422101,75.80,139485,144539,0.9650,152900,54235000,7,1,1,1,63.28,1,120,5,5.480,54235000,85705000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002247,48,12420,453,001503,40.48,97321,115204,0.8448,126000,3285000,7,1,1,1,62.06,1,60,2,5.180,3285000,5305000,36,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002248,47,34980,165,021107,22.95,82721,96905,0.8536,104700,22345000,7,1,1,1,55.14,1,60,5,5.770,22345000,40525000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002249,12,36740,095,014609,86.86,47913,83343,0.5749,90400,44005000,7,5,1,1,65.00,1,60,5,5.760,44005000,67705000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002250,04,38060,013,106701,70.02,37917,93191,0.4069,101300,2815000,2,1,1,1,66.93,1,84,1,5.110,2815000,4205000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002251,08,19740,059,011552,51.52,36867,119980,0.3073,130400,4575000,7,1,1,1,50.32,1,84,2,5.150,4575000,9105000,81,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002252,01,26620,089,002200,56.45,31750,99604,0.3188,113600,1335000,7,5,1,1,58.09,1,120,2,5.820,1335000,2305000,84,1,9,9,9,0,1,0,0,0,0,1,0,0
2,20002253,36,35620,005,024300,98.35,51568,113844,0.4530,119300,19645000,1,1,1,1,66.83,1,120,3,6.000,19645000,29405000,114,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002254,26,19820,099,261700,45.32,68750,93779,0.7331,97300,22825000,7,1,1,1,64.29,1,60,5,5.440,22825000,35505000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002255,06,31080,059,001101,64.00,112243,101056,1.1107,105700,3105000,2,1,1,4,61.60,2,360,1,3.150,3105000,6075000,47,9,1,9,9,0,1,0,0,0,0,0,0,0
2,20002256,48,19100,113,019208,86.18,56671,99957,0.5670,107300,1055000,1,1,1,1,64.99,1,60,1,6.410,1055000,1625000,60,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002257,08,17820,041,004706,30.76,120346,98394,1.2231,103700,31705000,7,1,1,1,61.08,2,60,4,6.500,31705000,51905000,57,1,9,9,9,0,1,0,0,0,0,0,1,0
2,20002258,06,17020,007,000903,39.55,76690,85990,0.8919,96600,6605000,2,1,1,1,63.58,1,204,4,4.980,6605000,10385000,180,1,9,9,9,99,1,0,0,0,0,0,0,0
2,20002259,24,12580,005,401504,72.69,132886,118479,1.1216,122200,52085000,7,1,1,1,70.00,1,60,5,5.580,52085000,74405000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002260,06,41860,001,437500,93.18,88750,154003,0.5763,166600,2545000,2,1,1,4,61.60,2,360,2,4.400,2635000,10955000,47,9,9,9,9,0,1,0,0,0,0,1,0,0
2,20002261,21,31140,111,003700,55.28,47125,88819,0.5306,95900,23415000,1,1,1,1,63.46,1,120,5,6.170,23415000,36905000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002262,12,45300,057,011519,28.56,155417,84454,1.8403,92000,60255000,7,3,1,1,50.63,1,60,5,6.150,60255000,119005000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002263,45,16740,091,061011,37.39,122736,93744,1.3093,100300,24025000,7,1,1,1,50.48,1,84,5,5.400,24025000,47605000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002264,12,35840,115,000401,39.12,69500,91784,0.7572,97000,2535000,7,1,1,1,57.24,1,120,1,5.100,2535000,4425000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002265,12,45220,073,001001,88.93,33056,83618,0.3953,88800,6885000,2,1,1,1,62.60,1,176,4,4.260,6885000,11005000,170,1,1,9,9,100,1,0,0,0,0,1,0,0
2,20002266,42,38300,129,804200,10.85,108438,96434,1.1245,100600,2045000,7,1,1,1,62.80,1,60,3,6.220,2045000,3255000,60,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002267,32,29820,003,005860,60.92,126091,82358,1.5310,87800,51335000,7,1,1,1,64.49,1,84,5,5.210,51335000,79605000,78,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002268,40,46140,037,021000,35.13,58063,83507,0.6953,85300,3205000,2,3,1,4,71.10,2,203,3,4.540,3255000,3705000,0,1,1,9,9,100,1,1,0,0,0,1,0,0
2,20002269,12,33100,099,001916,59.07,95742,80554,1.1885,87600,40965000,1,1,1,1,58.61,1,60,5,4.720,40965000,69905000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002270,06,41740,073,010015,93.21,130256,111734,1.1658,119500,45595000,7,1,1,1,61.83,1,60,5,5.620,45595000,73755000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002271,37,16740,119,004000,87.07,59706,93744,0.6369,100300,20505000,2,1,1,1,75.51,1,204,5,4.540,20505000,27155000,198,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002272,32,29820,003,005363,54.90,99375,82358,1.2066,87800,53645000,7,1,1,1,63.57,1,84,5,5.210,53645000,84405000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002273,12,36740,095,014804,62.01,59773,83343,0.7172,90400,54685000,7,1,1,1,66.28,1,60,5,5.260,54685000,82505000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002274,48,41700,029,191818,57.29,112193,85469,1.3127,89300,20515000,7,1,1,1,48.15,1,60,5,5.600,20515000,42605000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002275,29,41180,510,111300,98.25,77882,97901,0.7955,103200,5345000,7,1,1,1,74.42,1,60,4,5.360,5345000,7185000,60,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002276,48,19100,085,030511,71.78,220568,99957,2.2066,107300,70505000,1,1,1,1,56.76,1,60,5,6.040,70505000,124205000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002277,35,29740,013,001312,66.07,84250,58875,1.4310,65800,4065000,1,1,1,1,78.15,1,120,3,5.930,4065000,5205000,114,1,9,9,9,83,1,0,0,0,0,0,0,0
2,20002278,06,31080,037,269908,55.61,189464,101056,1.8748,105700,6005000,7,1,1,1,38.96,1,60,2,6.050,6005000,15405000,36,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002279,09,35300,170,142300,90.17,47034,105763,0.4447,110400,3115000,7,1,1,1,67.65,1,60,2,6.580,3115000,4605000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002280,36,35620,005,002500,98.07,43462,113844,0.3818,119300,30255000,7,1,1,1,49.35,1,60,4,5.920,30255000,61305000,57,1,1,9,9,99,1,0,0,0,0,1,0,0
2,20002281,41,38900,051,000101,16.20,149318,110489,1.3514,116900,4625000,7,1,1,1,69.79,1,120,2,5.350,4625000,6635000,36,1,1,9,9,6,1,0,0,0,0,0,0,0
2,20002282,48,19100,439,110301,68.55,51452,99957,0.5147,107300,20515000,7,1,1,1,68.15,1,60,5,5.600,20515000,30105000,57,1,9,9,9,0,1,0,0,0,0,1,0,0
2,20002283,51,40060,760,070100,24.99,111520,104391,1.0683,110000,28175000,7,1,1,1,63.88,1,60,5,5.880,28175000,44105000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002284,06,40140,071,007303,77.32,60976,90585,0.6731,97500,8395000,7,1,1,1,61.29,1,120,3,5.420,8395000,13705000,114,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002285,47,34980,037,014200,84.61,26023,96905,0.2685,104700,34255000,7,1,1,1,46.98,1,120,5,5.760,34255000,72905000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002286,29,17860,019,001106,32.36,45641,92535,0.4932,97000,19255000,1,1,1,1,69.75,1,60,5,5.180,19255000,27605000,54,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002287,37,22180,051,003304,74.04,61629,70670,0.8721,73500,51605000,2,1,1,1,67.73,1,84,5,5.050,51605000,76205000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002288,48,19100,113,014406,78.10,67059,99957,0.6709,107300,6285000,1,1,1,1,72.23,1,120,3,6.200,6285000,8705000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002289,37,16740,071,032600,32.51,101298,93744,1.0806,100300,5535000,7,1,1,1,71.37,1,120,3,5.600,5535000,7755000,117,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002290,51,40060,760,040300,55.50,250001,104391,2.3949,110000,6345000,7,1,1,1,51.99,1,60,3,6.150,6345000,12205000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002291,06,41860,075,012100,57.34,000000,154003,9999.0,166600,1535000,2,1,1,4,61.60,2,360,1,3.350,1655000,5725000,59,9,9,9,9,0,1,0,0,0,0,0,0,0
2,20002292,48,26420,201,540602,81.67,118501,92750,1.2776,95200,36655000,1,1,1,1,59.32,1,60,5,6.160,36655000,61805000,48,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002293,48,12420,491,021503,57.51,72390,115204,0.6284,126000,4755000,7,1,1,1,66.90,1,60,2,5.180,4755000,7105000,36,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002294,12,36740,095,015203,64.28,91106,83343,1.0932,90400,39315000,7,3,1,1,59.48,1,84,5,5.450,39315000,66105000,78,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002295,06,41860,041,106002,40.17,184213,154003,1.1962,166600,4225000,7,1,1,4,61.60,2,360,1,3.800,4685000,7105000,59,9,9,9,9,0,1,0,0,0,0,0,1,0
2,20002296,06,31080,037,540901,98.22,64306,101056,0.6363,105700,23395000,2,1,1,1,53.52,1,168,3,4.020,23395000,43705000,162,1,9,9,9,99,1,0,0,0,0,1,0,0
2,20002297,13,12060,063,040609,87.28,77420,98569,0.7854,106100,23805000,1,1,1,1,70.00,1,60,5,5.290,23805000,34005000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002298,40,36420,109,108201,27.88,81343,84302,0.9649,89100,4715000,2,1,1,1,48.57,1,60,3,6.140,4715000,9705000,60,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002299,36,35620,005,013100,98.05,49938,113844,0.4387,119300,5205000,7,1,1,1,36.88,1,60,2,6.060,5205000,14105000,36,1,9,9,9,0,1,0,0,0,0,1,0,0
2,20002300,18,26900,097,320903,88.83,49523,93688,0.5286,101200,48295000,7,1,1,1,65.00,1,60,5,5.480,48295000,74305000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002301,40,36420,087,400106,24.45,104777,84302,1.2429,89100,2465000,1,1,1,1,65.79,1,60,3,6.330,2465000,3755000,57,1,1,9,9,100,1,1,0,0,0,0,1,0
2,20002302,09,14860,120,072100,73.03,99740,135149,0.7380,145700,2415000,1,1,1,1,54.80,1,60,2,6.560,2415000,4405000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002303,18,26900,097,340600,79.90,51588,93688,0.5506,101200,7065000,1,1,1,1,57.44,1,60,4,5.760,7065000,12305000,48,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002304,20,48620,173,009901,16.59,125545,84050,1.4937,91200,3245000,7,1,1,1,65.60,1,60,1,6.010,3245000,4955000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002305,39,18140,049,007113,61.65,81096,97262,0.8338,103300,34525000,1,1,1,1,64.06,1,120,5,5.270,34525000,53905000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002306,48,26420,201,321001,93.70,52257,92750,0.5634,95200,59645000,7,1,1,1,70.00,1,60,5,5.110,59645000,85205000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002307,17,16980,043,846518,31.61,143800,106055,1.3559,109800,27625000,1,1,1,1,63.65,1,60,5,5.310,27625000,43405000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002308,06,41740,073,005103,62.23,000000,111734,9999.0,119500,8795000,2,1,1,4,82.70,2,231,5,4.110,9115000,26505000,230,1,9,9,9,99,1,0,0,0,0,1,0,0
2,20002309,27,33460,053,022802,21.58,142891,119274,1.1980,123700,1295000,1,1,1,1,73.16,1,60,1,5.940,1295000,1775000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002310,48,12420,453,002110,72.35,000000,115204,9999.0,126000,25855000,7,1,1,1,62.00,1,60,5,5.590,25855000,41705000,57,1,1,9,9,50,1,0,0,0,0,1,0,0
2,20002311,40,36420,109,107225,73.32,42703,84302,0.5066,89100,1945000,1,1,1,1,62.81,1,60,3,7.080,1945000,3105000,57,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002312,12,33100,099,005959,22.45,74643,80554,0.9266,87600,26005000,7,1,1,1,50.29,1,120,5,5.530,26005000,51705000,114,1,9,9,9,0,1,0,0,0,0,0,1,0
2,20002313,45,43900,083,021902,37.04,89091,75197,1.1848,72500,2835000,2,3,1,1,71.10,1,218,2,4.990,2835000,3205000,0,1,1,9,9,100,1,0,0,0,0,0,0,0
2,20002314,48,19100,085,031711,43.64,160278,99957,1.6035,107300,35855000,7,1,1,1,64.38,1,60,5,5.320,35855000,55705000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002315,12,36740,095,016301,43.20,81449,83343,0.9773,90400,31505000,1,1,1,1,63.77,1,60,5,5.820,31505000,49395000,36,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002316,36,35620,047,021300,77.91,81543,113844,0.7163,119300,39105000,7,1,1,1,57.17,1,60,4,5.910,39105000,68405000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002317,48,32580,215,021307,98.52,60401,54864,1.1009,57300,7785000,7,1,1,1,65.40,1,84,5,6.490,7785000,11905000,36,1,9,9,9,80,1,1,0,0,0,0,0,1
2,20002318,47,28940,093,002800,67.41,39818,84160,0.4731,89000,13555000,7,3,1,1,71.00,2,84,5,5.750,13555000,21305000,12,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002319,20,28140,091,051909,23.99,105399,99766,1.0565,103000,26145000,7,1,1,1,58.48,1,120,5,6.210,26145000,44705000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002320,06,31080,037,272302,59.69,74298,101056,0.7352,105700,2785000,7,1,1,4,61.60,2,360,1,3.100,2785000,3575000,47,9,1,9,9,0,1,0,0,0,0,0,1,0
2,20002321,09,25540,110,504500,94.57,36510,115967,0.3148,122400,3705000,1,1,1,1,72.77,1,120,3,6.280,3705000,5095000,84,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002322,12,33100,086,009503,98.11,80625,80554,1.0009,87600,67445000,7,3,1,1,58.34,1,60,5,5.440,67445000,115605000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002323,42,37980,091,203303,29.47,115605,108977,1.0608,114700,32875000,1,1,1,1,57.17,1,84,5,6.490,32875000,57505000,60,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002324,06,31080,037,190401,40.85,75750,101056,0.7496,105700,2725000,2,1,1,4,61.60,2,360,2,3.550,3005000,7355000,47,9,9,9,9,0,1,0,0,0,0,0,1,0
2,20002325,06,41740,073,020813,41.12,125448,111734,1.1227,119500,2555000,1,3,1,1,59.42,1,84,1,6.430,2555000,4305000,84,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002326,06,31080,037,208001,84.44,79554,101056,0.7872,105700,39975000,1,1,1,1,65.00,1,84,5,5.120,39975000,61505000,78,1,1,9,9,0,1,0,0,0,0,1,0,0
2,20002327,25,44140,013,812202,33.52,76571,92168,0.8308,96500,4315000,7,1,1,1,72.92,1,84,2,5.770,4315000,5925000,81,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002328,06,41740,073,005900,34.44,158375,111734,1.4174,119500,2905000,2,1,1,4,61.60,2,360,1,3.350,2905000,5785000,59,9,1,9,9,0,1,0,0,0,0,0,1,0
2,20002329,40,46140,145,030512,30.10,100771,83507,1.2067,85300,3145000,2,3,1,4,71.10,2,196,3,4.490,3205000,4005000,0,1,1,9,9,100,1,0,0,0,0,0,1,0
2,20002330,25,14460,009,208402,27.80,149022,134646,1.1068,142000,109025000,2,1,1,1,70.00,1,60,5,5.010,109025000,155755000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002331,24,12580,013,507602,15.73,121107,118479,1.0222,122200,47465000,1,1,1,1,62.04,1,84,5,6.490,47465000,76505000,60,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002332,13,12060,121,010218,48.36,000000,98569,9999.0,106100,93225000,7,1,1,1,59.46,1,60,5,5.580,93225000,156805000,36,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002333,13,12020,059,130602,28.50,143529,85162,1.6854,90900,17635000,7,1,1,1,67.84,1,120,5,5.740,17635000,26005000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002334,48,26420,201,253502,81.92,66131,92750,0.7130,95200,29095000,1,1,1,1,68.45,1,204,5,5.830,29095000,42505000,198,1,9,9,9,100,1,0,0,0,0,1,0,0
2,20002335,13,46660,185,011200,34.37,74019,68178,1.0857,70000,6045000,7,3,1,1,64.10,1,60,3,6.610,6045000,9305000,56,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002336,18,26900,057,110512,8.72,142782,93688,1.5240,101200,50405000,1,1,1,1,68.11,1,60,5,5.980,50405000,74005000,57,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002337,04,38060,013,422633,41.63,64893,93191,0.6963,101300,23005000,7,1,1,1,30.59,1,120,5,5.070,23005000,75205000,114,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002338,13,46660,185,010301,40.46,93500,68178,1.3714,70000,12955000,1,1,1,1,70.00,1,60,5,6.060,12955000,18505000,57,1,1,9,9,0,1,0,0,0,0,0,0,0
2,20002339,06,40140,065,048700,86.41,81974,90585,0.9049,97500,31255000,7,5,1,4,66.00,2,24,5,6.000,31255000,78305000,11,1,1,9,9,0,1,0,0,0,0,0,1,0
2,20002340,41,38900,067,030700,46.38,80188,110489,0.7258,116900,9035000,2,1,1,4,78.30,2,176,3,3.290,9035000,11905000,119,1,1,9,9,100,1,0,0,0,0,1,0,0
